time	TH3	TH2	TH1	E8	E7	E6	E5	E3	E5_T3	E4_T3	E1_T2	Gn	Fn	En	Dn	Cn	Bn	An	Es	Ds	Cs	Bs	As	C2	C1	CM9	CM8	CM7	CM6.2	CM6	CM5	CM4	CM3	CM2	CM1	BS2	BS1	W4	W3_W2	W1
-1379.5			0			0.00013483											0.00E+00				0	0.00E+00									8.08E-04									
-1374.5			0			0.00019333											0				2.26E-07	0									1.45E-03									
-1369.5			0			0.00025917											0.00E+00				0.000021465	0.00E+00									2.35E-03									
-1364.5			0			0.0003358											0.00E+00				0.00024644	0.00E+00									3.62E-03									
-1359.5			0			0.0004238											0.00E+00				0.0009073	0.00E+00									4.82E-03									
-1354.5			0			0.000506											0.00E+00				0.0014692	0.00E+00									5.66E-03									
-1349.5			0			0.0005587											0.00E+00				0.0017375	0.00E+00									6.28E-03									
-1344.5			0			0.0006252											0.00E+00				0.0018813	0.00E+00									6.67E-03									
-1339.5			0			0.0006717											0.00E+00				0.0018879	0.00E+00									7.05E-03									
-1334.5			0			0.0007152											0				0.0016969	0									7.15E-03									
-1329.5			0			0.000723											0.00E+00				0.0016083	0.00E+00									7.19E-03									
-1324.5			0			0.0007455											0.00E+00				0.0014602	0.00E+00									7.32E-03									
-1319.5			0			0.000778											0.00E+00				0.0013073	0.00E+00									7.26E-03									
-1314.5			0			0.0008193											0.00E+00				0.001144	0.00E+00									7.54E-03									
-1309.5			0			0.0008618											0.00E+00				0.0009129	0.00E+00									7.64E-03	0								
-1304.5			0			0.000901											0.00E+00				0.000795	0.00E+00									7.84E-03	4.17E-07								
-1299.5			0			0.0009713											0.00E+00				0.0006673	0.00E+00									8.19E-03	8.33E-07								
-1294.5			0			0.0010405											0.00E+00				0.0006829	0.00E+00									8.68E-03	1.88E-06								
-1289.5			0			0.0011188											0.00E+00				0.0007196	0.00E+00									9.04E-03	2.92E-06								
-1284.5			0			0.0012085											0.00E+00				0.0007129	0.00E+00									9.43E-03	3.54E-06								
-1279.5			0			0.0012932											0.00E+00				0.0007681	0.00E+00									9.51E-03	6.88E-06								
-1274.5			0			0.001409											0.00E+00				0.0014029	0.00E+00									9.33E-03	1.60E-05								
-1269.5			0			0.0014493											0.00E+00				0.0022383	0.00E+00									8.80E-03	2.90E-05								
-1264.5			0			0.0015545											1.04E-07				0.0024021	0.00E+00									7.95E-03	4.54E-05								
-1259.5			0			0.0016268											8.32E-07				0.00387	0.00E+00									6.88E-03	0.00008375								
-1254.5			0			0.0016725											0.000004793				0.014016	0									6.56E-03	1.23E-04								
-1249.5			0			0.0017238											0.000014583				0.03352	0									6.50E-03	1.87E-04								
-1244.5			0			0.0017523											2.23E-05				0.04528	0.00E+00									6.05E-03	2.37E-04								
-1239.5			0			0.0018132											2.69E-05				0.04035	0.00E+00									4.95E-03	3.17E-04								
-1234.5			0			0.0018897											2.98E-05				0.021364	0.00E+00									3.24E-03	3.67E-04								
-1229.5			0			0.0018878											0.00003219				0.008162	0									1.79E-03	4.81E-04								
-1224.5			0			0.0019717											0.00004323				0.0030458	0									0.0009163	5.83E-04								
-1219.5			0			0.0019993											7.50E-05				0.0009666	0.00E+00									3.65E-04	0.000711								
-1214.5			0			0.0020102											0.00012271				0.0003598	0									1.38E-04	8.08E-04								
-1209.5			0			0.0020323											0.000205				0.00020333	0									5.96E-05	9.25E-04								
-1204.5			0			0.0020283											3.22E-04				0.00023897	0.00E+00									3.65E-05	1.03E-03				0				
-1199.5			0			0.0020518											4.35E-04				0.00025876	0.00E+00									2.83E-05	1.08E-03				1.67E-06				
-1194.5			0			0.0020362											5.57E-04				0.00017335	0.00E+00									1.60E-05	1.15E-03				0.00E+00				
-1189.5			0			0.0020343											6.78E-04				0.00013083	0.00E+00									9.37E-06	1.24E-03				5.00E-06				
-1184.5			0			0.0020485											7.60E-04				0.00017104	0.00E+00									9.37E-06	1.29E-03				6.67E-06				
-1179.5			0			0.002023											8.31E-04				0.00020772	0.00E+00									7.08E-06	1.33E-03				1.67E-05				
-1174.5			0			0.0020412											0.0009308				0.00020061	0									5.84E-06	1.37E-03				8.33E-06				
-1169.5			0			0.0020392											1.04E-03				0.00014668	0.00E+00									4.58E-06	1.42E-03				1.17E-05				
-1164.5			0			0.0020787											1.16E-03				0.00011335	0.00E+00									2.71E-06	1.51E-03				6.67E-06				
-1159.5			0			0.002045											1.26E-03				0.00009397	0.00E+00									2.71E-06	1.53E-03				1.00E-05				
-1154.5			0			0.0020367											1.37E-03				0.00009831	0.00E+00									2.71E-06	1.61E-03				0.000018333				
-1149.5			0			0.0020792											1.45E-03				0.00010895	0.00E+00									1.87E-06	1.67E-03				1.33E-05				
-1144.5			0			0.0020518											1.54E-03				0.00011665	0.00E+00									8.36E-07	1.69E-03				2.67E-05				
-1139.5			0			0.0020557											0.0016541				0.00009668	0										1.77E-03				2.50E-05				
-1134.5			0			0.002072											1.78E-03				0.000028122	0.00E+00										0.0018181				1.50E-05				
-1129.5			0			0.0020638											1.89E-03				0	0.00E+00										1.91E-03				2.00E-05				
-1124.5			0			0.002083											2.01E-03				0	0.00E+00										1.97E-03				1.83E-05				
-1119.5			0			0.0020705											0.0020744				0	0										2.03E-03				2.50E-05				
-1114.5			0			0.0020687											2.06E-03					0.00E+00										0.0019902				0.000026667				
-1109.5			0			0.0020783											2.07E-03					0.00E+00										0.0020039				4.00E-05				
-1104.5			0			0.0020565											2.05E-03					0.00E+00										2.00E-03				5.83E-05				
-1099.5			0			0.0020782											0.0020785					0										0.001986				3.67E-05				
-1094.5			0			0.0020823											0.0020712					0										0.0020483				9.17E-05				
-1089.5			0			0.002087											0.0020752					0										2.03E-03				7.83E-05				
-1084.5			0			0.00209											2.08E-03					0.00E+00										2.02E-03				1.00E-04				
-1079.5			0			0.0021132											2.08E-03					0.00E+00										2.00E-03				1.15E-04				
-1074.5			0			0.00206											2.08E-03					0.00E+00										1.99E-03				1.32E-04				
-1069.5			0			0.0020662											0.0020973					0										2.01E-03				1.63E-04				
-1064.5			0			0.002079											0.0020755					0										2.01E-03				1.60E-04				
-1059.5			0			0.0020645											2.09E-03					0.00E+00										2.03E-03				1.73E-04				
-1054.5			0			0.0020505											2.09E-03					0.00E+00										2.04E-03				1.77E-04				
-1049.5			0			0.002057											2.09E-03					0.00E+00										2.05E-03				2.13E-04				
-1044.5			0			0.0021038											2.09E-03					0.00E+00										2.07E-03				2.40E-04				
-1039.5			0			0.0020695											2.10E-03					0.00E+00										2.01E-03				2.82E-04				
-1034.5			0			0.0020963											0.0020689					0										2.02E-03				2.78E-04				
-1029.5			0			0.0020905											0.0021094					0										2.00E-03				0.00031333				
-1024.5			0			0.002046											2.08E-03					0.00E+00										0.0020675				3.63E-04				
-1019.5			0			0.0020953											2.10E-03					0.00E+00										2.07E-03				3.45E-04				
-1014.5			0			2.10E-03											2.09E-03					0.00E+00										2.04E-03				3.97E-04				
-1009.5			0			0.0020682											2.08E-03					0.00E+00										2.03E-03				0.00051				
-1004.5			0			0.0020797											2.07E-03					0.00E+00										0.0020275				0.000555				
-999.5			0			0.0020802											0.0020605					0										2.05E-03				6.07E-04				
-994.5			0			0.0020965											2.08E-03					0.00E+00										2.08E-03				0.0006967				
-989.5			0			0.002106											2.10E-03					0.00E+00										2.06E-03				0.0007633				
-984.5			0			0.0020377											2.08E-03					0.00E+00										0.0020877				8.32E-04				
-979.5			0			0.0020597											2.08E-03					0.00E+00										0.0020621				9.77E-04				
-974.5			0			0.0020945											0.0020797					0										0.0020152				1.08E-03				
-969.5			0			0.0020623											0.0020921					0										2.04E-03				1.01E-03				
-964.5			0			0.0020642											0.0020902					0										2.05E-03				1.18E-03				
-959.5			0			0.0020692											0.0020953					0										2.05E-03				1.23E-03				
-954.5			0			0.0020797											2.08E-03					0.00E+00										0.002041				1.35E-03				
-949.5			0			0.002063											2.07E-03					0.00E+00										0.0020358				1.43E-03				
-944.5			0			0.0021037											0.0021142					0										2.09E-03				1.55E-03				
-939.5			0			0.002085											2.07E-03					0.00E+00										2.08E-03				1.62E-03				
-934.5			0			0.0020453											2.07E-03					0.00E+00										2.02E-03				1.72E-03				
-929.5			0			0.0020548											0.0020942					0										2.06E-03				1.81E-03				
-924.5			0			0.0020305											2.10E-03					0.00E+00										2.03E-03				1.85E-03				
-919.5			0			0.0020695											0.0021048					0										0.0020785				0.0019183				
-914.5			6.17E-07			0.0020568											0.002099					0										0.0020392				2.08E-03				
-909.5			1.44E-06			0.0020542											2.07E-03					0.00E+00										2.05E-03				1.99E-03				
-904.5			0.000003663			0.0020468											0.0020799					0										2.04E-03				2.21E-03				
-899.5			0.000010619			0.0020353											0.0020954					0										2.04E-03				0.0022733				
-894.5			0.00004688			0.0019918											2.11E-03					0.00E+00										2.04E-03				2.22E-03				
-889.5			0.00015801			0.001962											2.11E-03					0.00E+00										2.07E-03				2.27E-03				
-884.5			0.0003434			0.0019045											0.0020782					0										0.0020642				2.26E-03				
-879.5			0.0005672			0.0018748											2.11E-03					0.00E+00										2.05E-03				0.0022933				
-874.5			0.0007206			0.0018058											0.0020976					0										2.01E-03				0.0024333				
-869.5			0.0008302			0.001768											2.06E-03					0.00E+00										2.04E-03				0.00247				
-864.5			0.0009316			0.0017137											0.0020721					0										2.02E-03				2.49E-03				
-859.5			0.0010042			0.0017097											2.09E-03					0.00E+00										0.0020714				2.41E-03				
-854.5			0.0010577			0.0016705											2.07E-03					0.00E+00										0.0020552				2.61E-03				
-849.5			0.0011423			0.0016747											0.0021178					0										0.0020154				0.0025667				
-844.5			0.001211			0.0015912											0.002073					0										0.0020135				0.0025183				
-839.5			0.0013893			0.0015373											0.002086					0										2.05E-03				2.61E-03				
-834.5			0.0017842			0.0014843											2.10E-03					0.00E+00										2.08E-03				2.61E-03				
-829.5			0.0027769			0.001386											0.0020844					0										0.0020708				2.69E-03				
-824.5			0.004868			0.0012762											2.11E-03					0.00E+00										2.02E-03				2.88E-03				
-819.5			0.008278			0.001157											0.0020831					0										2.06E-03				2.76E-03				
-814.5			0.013118			0.0010155											0.002088					0										0.0020467				0.002705				
-809.5			0.02084			0.0008837											0.0020855					0										2.05E-03				0.0026133				
-804.5			0.03254			0.0006923											2.11E-03					0.00E+00										0.0020314				2.63E-03				
-799.5			0.04116			0.0005238											2.11E-03					0.00E+00										0.0020439				2.56E-03				
-794.5			0.03326			0.0003578											2.09E-03					5.28E-05										2.05E-03				2.79E-03				
-789.5			0.01734			0.000285											0.0020959					0.0005425										0.0020364				2.75E-03				
-784.5			7.87E-03			0.0002035											0.0020729					0.0015718										2.03E-03				2.70E-03				
-779.5			0.003363			0.00017717											0.0020943					0.002783										2.08E-03				0.0026233				
-774.5			0.0012338			0.0001395											0.0020752					0.004126										2.01E-03				2.61E-03				
-769.5			0.0004052			0.0001015											0.0020853					0.005519										0.002046	0			2.64E-03				
-764.5			0.00018834			0.00009017											0.0020406					0.006276										2.07E-03	6.27E-07			2.68E-03				
-759.5			0.00013467			0.0000725											0.0019828					0.00649										2.05E-03	6.27E-07			2.64E-03				
-754.5			8.63E-05			0.00005933											0.0019022					0.006375										2.03E-03	4.79E-06			0.0027267				
-749.5			0.00007668			0.00005967											0.0018048					0.006261										0.002046	3.10E-05			0.0026				
-744.5			0.00007116			0.0000545											0.0017358					0.006337										2.03E-03	1.82E-04			0.0024267				
-739.5			0.0000698			0.00004983											0.0016345					0.00561										1.99E-03	6.26E-04			0.002435				
-734.5			7.25E-05			0.00005											0.0015644					0.005839										0.0019302	1.40E-03			2.55E-03				
-729.5			6.87E-05			0.0000475	0										0.0014852	0				0.00573										0.0018421	2.48E-03			2.42E-03				
-724.5			6.31E-05			0.000044	0.00E+00										0.001379	3.12E-07				5.55E-03										1.58E-03	3.79E-03			0.0024433				
-719.5			6.89E-05			0.00004683	0.00E+00										0.0013	7.29E-07				5.70E-03										1.35E-03	0.005123			2.24E-03				
-714.5			6.32E-05			0.00004583	0.00E+00										0.0012002	2.29E-06				5.67E-03										1.13E-03	6.90E-03			2.34E-03				
-709.5			6.64E-05			0.0000385	0										0.0011392	2.40E-06				0.005545										9.97E-04	8.91E-03			2.25E-03				
-704.5			6.75E-05			0.000045	0										0.0010528	2.81E-06				0.00549										7.88E-04	1.02E-02			2.18E-03				
-699.5			6.67E-05			0.00004017	0										0.0009793	3.65E-06				0.005651										6.09E-04	1.08E-02			0.0020783				
-694.5			6.98E-05			0.0000345	0										0.0009253	5.73E-06				0.005768										4.24E-04	1.10E-02			2.10E-03				
-689.5			6.87E-05			0.00003217	0										0.0008423	5.83E-06				0.00576										2.60E-04	1.08E-02			2.05E-03				
-684.5			6.44E-05			0.000027167	0										0.0007875	9.06E-06				0.005507										2.24E-04	1.00E-02			2.06E-03				
-679.5			6.36E-05			0.0000325	0										0.0007428	0.000009688				0.005287										2.19E-04	0.009272			2.12E-03				
-674.5			4.33E-05			0.0000245	0										0.0007028	9.06E-06				0.005056										2.14E-04	8.63E-03			2.04E-03				
-669.5			2.86E-05			0.0000235	0										0.0006584	1.17E-05				0.005012										2.07E-04	8.03E-03			1.98E-03				
-664.5			2.70E-05			0.000015166	0										0.0006099	1.39E-05				0.00507										2.19E-04	7.42E-03			0.0018683				
-659.5			2.45E-05			0.000018832	0										0.0005856	1.29E-05				0.004566										1.88E-04	7.22E-03			1.89E-03				
-654.5			2.70E-05			0.000014999	0										0.0005261	1.81E-05				0.004815										1.32E-04	7.82E-03			1.88E-03				
-649.5			2.54E-05			0.000016666	0										0.0004693	2.05E-05				0.004657										5.48E-05	8.09E-03			1.85E-03				
-644.5			2.70E-05			0.000014667	0										0.0004188	2.35E-05				0.004683										2.48E-05	7.65E-03			0.0017067				
-639.5			2.47E-05			0.000014	0										0.0003784	0.000025937				0.004472										0.000019792	6.95E-03			1.74E-03				
-634.5			1.94E-05			0.000010834	0										0.0003646	2.71E-05				0.004364										1.52E-05	6.25E-03			1.69E-03				
-629.5			1.81E-05			0.000010834	0										0.0003388	3.25E-05				0.004123										1.33E-05	5.58E-03			0.001625				
-624.5			0.0000128			0.000007166	0										0.00029531	3.64E-05				0.004062										1.48E-05	5.03E-03			0.0016867				
-619.5			1.06E-05			0.0000075	0										0.00027187	3.66E-05				0.003557										8.96E-06	4.39E-03			0.00165				
-614.5			8.56E-06			0.000005832	0										0.0002375	4.31E-05				0.003428										1.27E-05	3.88E-03			1.69E-03				
-609.5			6.34E-06			0.000005167	0										0.00021542	4.38E-05				0.003243										1.15E-05	3.37E-03			0.0015233				
-604.5			3.87E-06			0.000006333	0										0.00019771	5.20E-05				0.003044										1.02E-05	2.94E-03			1.55E-03				
-599.5			3.00E-06			2.50E-06	0										0.00017792	5.22E-05				0.0026452										9.38E-06	2.61E-03			0.0014517				
-594.5			0.000001029			2.83E-06	0										0.0001501	5.68E-05				0.0024311										1.13E-05	0.0022365			0.0014183				
-589.5			7.41E-07			1.17E-06	0										0.00013458	6.33E-05				0.0021408										1.42E-05	1.91E-03			0.0014417				
-584.5			3.29E-07			1.17E-06	0										1.06E-04	6.88E-05				1.90E-03										1.00E-05	1.59E-03			1.41E-03				
-579.5			2.06E-07			6.66E-07	0										8.97E-05	6.82E-05				1.67E-03										1.06E-05	1.31E-03			1.36E-03				
-574.5			1.23E-07			0	0										0.00007698	7.18E-05				0.0013842										8.96E-06	0.0010585			1.35E-03				
-569.5			2.06E-07			0	0										0.00005729	7.58E-05				0.0012141										5.63E-06	0.000869			0.0012433				
-564.5			0			0	0										0.00004104	7.99E-05				0.0010352										8.96E-06	6.70E-04			0.0012217				
-559.5			0			0	0										0.000029687	0.00008646				0.0007331										0.000007708	0.0005042			0.001175				
-554.5			0			0	0										0.000018959	0.00009				0.0005806										0.000005833	0.0003698			0.001225				
-549.5			0			0	0										0.00000823	9.87E-05				0.00028152										4.58E-06	2.90E-04			0.0011383				
-544.5			0			0	0										2.19E-06	1.05E-04				0.00009678										6.46E-06	2.28E-04			0.0011333				
-539.5			0			0.00E+00	0										6.25E-07	1.20E-04				4.40E-05										4.58E-06	1.99E-04			0.00103				
-534.5			0			0.00E+00	0										0.00E+00	0.00013917				3.52E-05										0.000004583	1.77E-04			0.000955				
-529.5			0			0.00E+00	0										0.00E+00	0.00015823				5.57E-05										2.92E-06	1.58E-04			9.65E-04				
-524.5			0			0	0										0	1.76E-04				0.00001466										1.67E-06	1.38E-04			9.07E-04				
-519.5			0			0.00E+00	0										0.00E+00	0.00019854				3.23E-05										2.50E-06	1.19E-04			0.0008967				
-514.5			0			0.00E+00	0										0.00E+00	0.00022875				1.17E-05										2.29E-06	1.08E-04			0.0008533			0	
-509.5			0			0.00E+00	0										0.00E+00	2.41E-04				5.87E-06										1.46E-06	1.00E-04			0.0008			1.51E-06	
-504.5			0			0	0										0.00E+00	2.58E-04				1.47E-05											8.10E-05			0.000685			0.000007576	
-499.5			0			0.00E+00	0										0.00E+00	2.70E-04				5.87E-06											7.29E-05			0.00065			0.000006064	
-494.5			0			0.00E+00	0										0.00E+00	2.97E-04				5.87E-06											6.44E-05			0.0006733			0.000018184	
-489.5			0			0.00E+00	0										0.00E+00	3.13E-04				1.47E-05											4.90E-05			0.0006217			0.000021216	
-484.5			0			0.00E+00	0										0.00E+00	3.49E-04				5.87E-06											0.00003916			0.0005367			0.000021216	
-479.5			0			0.00E+00	0										0.00E+00	0.000367				0.00E+00											3.38E-05			0.00053			0.00003637	
-474.5			0			0.00E+00	0										0.00E+00	3.72E-04				1.17E-05											2.83E-05			0.000475			0.00004545	
-469.5			0			0.00E+00	0										0.00E+00	3.78E-04				2.93E-06											2.08E-05			0.000495			0.00007121	
-464.5			0			0.00E+00	0										0.00E+00	4.09E-04				2.93E-06											0.000014997			0.0004233			0.00009091	
-459.5			0			0.00E+00	0										0.00E+00	4.18E-04				0.00E+00											1.31E-05			0.0004083			0.00015455	
-454.5			0			0.00E+00	0										0.00E+00	4.23E-04				8.80E-06											1.29E-05			0.0003717			0.00017121	
-449.5			0			0.00E+00	0										0.00E+00	4.47E-04				1.17E-05											7.92E-06			0.00030167			0.00020303	
-444.5			0			0.00E+00	0										0.00E+00	0.0004597				2.93E-06											0.00000542			0.00030667			0.00025	
-439.5			0			0.00E+00	0										0.00E+00	4.70E-04				0.00E+00											0.000003749			0.00025			0.00024848	
-434.5			0			0.00E+00	0										0.00E+00	4.83E-04				2.93E-06											2.91E-06			0.00019833			0.00026666	
-429.5			0			0.00E+00	0										0.00E+00	4.99E-04				0.00E+00											1.04E-06			0.000155			0.00028788	
-424.5			0			0.00E+00	0										0.00E+00	0.0005046				0.00E+00											1.04E-06			0.00013667			0.0003455	
-419.5			0			0.00E+00	0										0.00E+00	5.24E-04				2.93E-06											4.18E-07			0.000095			0.0003621	
-414.5			0			0.00E+00	0										0.00E+00	5.38E-04				0.00E+00											0			0.00006833			0.0004288	
-409.5			0			0.00E+00	0										0.00E+00	5.41E-04				0.00E+00														0.00003167			0.0005803	
-404.5			0			0.00E+00	0										0.00E+00	0.0005396				0.00E+00														0.000016667			0.0019636	
-399.5							0											0.0005478																		0.000003334			0.005614	
-394.5							0											0.0005326																		0			0.008018	
-389.5							0											5.40E-04																		0			0.00822	
-384.5							0											5.31E-04																					0.008283	
-379.5							0											5.35E-04																					0.008503	
-374.5							0											0.0005348																					0.00832	
-369.5							0											0.0005491																					0.008156	
-364.5							0											5.44E-04																					0.008541	
-359.5							0											5.49E-04																					0.008315	
-354.5							0											5.47E-04																					0.008318	
-349.5							0											5.32E-04																					0.008194	
-344.5							0											5.31E-04																					0.007786	
-339.5							0											0.0005402																					0.007194	
-334.5							0											0.0005433																					0.006762	
-329.5							0											5.43E-04																					0.006015	
-324.5							0											5.42E-04																					0.005377	
-319.5							0.00E+00											5.37E-04																					0.00512	
-314.5							0											5.29E-04																					0.004673	
-309.5							0											5.35E-04																					0.004139	
-304.5							0											0.0005329																					0.003868	
-299.5							0											5.40E-04																					0.003582	
-294.5							0											5.45E-04																					0.00318	
-289.5							0											5.47E-04																					0.0031515	
-284.5							0											5.36E-04																					0.0029682	
-279.5							0											0.0005393																					0.0028439	
-274.5							0											0.0005389																					0.0029485	
-269.5							0											0.0005429																					0.0029788	
-264.5							0											0.0005553																					0.0030182	
-259.5							0											5.39E-04																					0.00285	
-254.5							0											5.54E-04																					0.0027758	
-249.5							0											0.0005501																					0.0026939	
-244.5							0											5.46E-04																					0.0028167	
-239.5							0											5.36E-04																					0.0026258	
-234.5							0											0.000528																					0.0026682	
-229.5							0											5.44E-04																					0.0026394	
-224.5							0											0.0005206																					0.0022439	
-219.5							0											0.0005372																					0.0021439	
-214.5							0											5.39E-04																					0.0019773	
-209.5							0											0.0005428																					0.0016561	
-204.5							0											0.0005359																					0.00135	
-199.5							0											5.46E-04																					0.0007621	
-194.5							0											5.42E-04																					0.000403	
-189.5							0											0.0005344																					0.00029091	
-184.5							0											5.30E-04																					0.00023636	
-179.5							0											0.0005415																					0.00010455	
-174.5							0											5.41E-04																					0.00005303	
-169.5							0											0.0005429																					0.000009088	
-164.5							0											5.53E-04																					0.000004544	
-159.5							0											5.33E-04																					0.000004544	
-154.5							0											0.0005408																					0.000007576	
-149.5							0											0.0005337																					0.000003032	
-144.5							0											0.0005492																					1.51E-06	
-139.5							0											5.32E-04																					0.000004544	
-134.5							0											0.0005417																					1.51E-06	
-129.5							0											5.36E-04																					0.000003032	
-124.5							0											0.000549																					0	
-119.5							0											0.0005576																					0	
-114.5							0											0.0005623																					0	
-109.5							0											5.40E-04																						
-104.5							0											5.46E-04																						
-99.5							0											5.38E-04																						
-94.5							0											0.0005343																						
-89.5							0											0.0005451																						
-84.5							0											0.0005448																						
-79.5							0											0.0005391																						
-74.5							0											0.0005444																						
-69.5							0											0.0005474																						
-64.5							0											0.0005374																						
-59.5							0											0.0005454																						
-54.5							0											0.0005396																						
-49.5							0											0.00055																						
-44.5							0											0.0005331																						
-39.5							0											0.00055																						
-34.5							0											0.0005491																						
-29.5							0											0.0005404																						
-24.5							0											0.0005436																						
-19.5							0											0.0005391						0																
-14.5							0											0.0005447						3.13E-07																
-9.5							0											0.0005392						1.56E-06																
-4.5							0											0.0005399						1.87E-06																
0.5							0											0.0005436						1.56E-06																
5.5							0											0.0005462						1.98E-06																
10.5							0											0.0005366						2.40E-06																
15.5							0											0.0005332						0.000004063																
20.5							0											0.000526						0.000003438																
25.5							0											0.0005382						0.000004896																
30.5							0											0.0005398						0.000008751																
35.5							0											0.000546						0.00001375																
40.5							0											0.000542						0.000018855																
45.5							0											0.0005465						0.000022916																
50.5							0											0.0005355						0.000023541																
55.5							0											0.0005354						0.000027188																
60.5							0											0.0005358						0.00004031																
65.5							0											0.0005486						0.00005229																
70.5							0											0.0005305						0.00007344																
75.5							0											0.0005457						0.00008896																
80.5							0											0.0005449						0.00012																
85.5							0											0.0005479						0.00016104																
90.5							0											0.0005432						0.00020573																
95.5							0											0.0005419						0.00027208																
100.5							0											0.0005459						0.00030875																
105.5							0											0.0005431						0.0003693																
110.5							0											5.55E-04						0.0004134																
115.5							0.00E+00											5.40E-04						0.000453																
120.5							0											0.0005434						0.0005026																
125.5							0											0.0005355						0.0005629																
130.5							0											0.0005381						0.0005947																
135.5							0											0.0005412						0.0006521																
140.5							0											0.0005351						0.0007097																
145.5							0											0.0005499						0.0007333																
150.5							0											0.0005397						0.0007858																
155.5							0.00E+00											5.50E-04						0.000815																
160.5							0.00E+00											5.43E-04						0.00086																
165.5							0.00E+00											5.45E-04						0.0009203																
170.5							0											0.0005423						0.0009626																
175.5							0.00E+00											5.55E-04						0.0009823																
180.5							3.32E-07											5.52E-04						0.0010272																
185.5							6.67E-07	0			0							5.22E-04					0	0.0010519																
190.5							6.67E-07	0.00E+00			0.00E+00							5.43E-04					0.00E+00	1.11E-03																
195.5							1.33E-06	0.00E+00			0.00E+00							5.36E-04					0.00E+00	1.13E-03																
200.5							8.33E-07	0.00E+00			0.00E+00							5.38E-04					0.00E+00	1.19E-03																
205.5							1.17E-06	0			0.00E+00							5.52E-04					0.00E+00	1.21E-03																
210.5							8.33E-07	0			0.00E+00							5.43E-04					0.00E+00	1.28E-03																
215.5							1.83E-06	0			0.00E+00							5.29E-04					0.00E+00	1.31E-03																
220.5							2.66E-06	0			0.00E+00							5.40E-04					0.00E+00	1.34E-03																
225.5							1.67E-06	0			0.00E+00							5.39E-04					0.00E+00	1.36E-03																
230.5							2.33E-06	0			0.00E+00							5.45E-04					0.00E+00	1.38E-03																
235.5							3.17E-06	0			0							5.32E-04					0	0.0014203																
240.5							5.50E-06	0			0.00E+00							5.38E-04					0.00E+00	1.41E-03																
245.5							1.50E-05	0			0.00E+00							5.45E-04					0.00E+00	1.40E-03																
250.5							3.08E-05	0			0.00E+00							5.44E-04					0.00E+00	1.43E-03																
255.5							6.15E-05	0			0.00E+00							5.50E-04					0.00E+00	1.44E-03																
260.5							1.28E-04	0			0.00E+00							5.45E-04					0.00E+00	1.42E-03																
265.5							2.42E-04	0			0.00E+00							5.31E-04					0.00E+00	1.43E-03																
270.5							3.77E-04	0			0.00E+00							5.50E-04					0.00E+00	1.43E-03																
275.5							5.14E-04	0			0							5.42E-04					0	0.0014434																
280.5							6.03E-04	0			0.00E+00							5.38E-04					0.00E+00	1.43E-03																
285.5							6.87E-04	0			0.00E+00							5.31E-04					0.00E+00	1.40E-03																
290.5							7.55E-04	0			0.00E+00							5.37E-04					0.00E+00	1.41E-03																
295.5							8.11E-04	0			0.00E+00							5.47E-04					0.00E+00	1.43E-03																
300.5							8.63E-04	0			0.00E+00							5.50E-04					0.00E+00	1.43E-03																
305.5							0.0009012	0			0.00E+00							5.38E-04					0.00E+00	1.42E-03																
310.5							0.0009347	0			0.00E+00							5.43E-04					0.00E+00	1.45E-03																
315.5							0.0009622	0			0.00E+00							5.50E-04					0.00E+00	1.43E-03																
320.5							0.0010007	0			0.00E+00							5.36E-04					0.00E+00	1.42E-03																
325.5							0.0011183	0			0.00E+00							5.64E-04					0.00E+00	1.43E-03																
330.5							0.0011742	0			0.00E+00							5.45E-04					0.00E+00	1.42E-03																
335.5							0.0013523	0			0.00E+00							5.28E-04					0.00E+00	1.44E-03																
340.5							0.001513	0			0.00E+00							5.44E-04					0.00E+00	1.45E-03																
345.5							0.0017027	0			0.00E+00							5.28E-04					0.00E+00	1.45E-03																
350.5							0.0018728	0			0.00E+00							5.41E-04					0.00E+00	1.42E-03																
355.5							0.0020872	0			0							0.0005549					0	0.0014434																
360.5							0.0022535	0			0							0.0005357					0	0.001411																
365.5							0.002405	0			0.00E+00							5.60E-04					0.00E+00	1.43E-03																
370.5							0.0025953	0			0.00E+00							5.44E-04					0.00E+00	1.42E-03																
375.5							0.0028312	0			0.00E+00							5.53E-04					0.00E+00	1.43E-03																
380.5							0.0029792	0			0							0.0005437					0	0.0014215																
385.5							0.003172	0			0							0.0005405					0	0.0014292																
390.5							0.003308	0			0.00E+00							5.47E-04					0.00E+00	1.43E-03																
395.5							0.003458	0			0							0.0005329					0	0.0014368																
400.5							0.003485	0			0							0.0005491					0	0.0014233																
405.5							0.003583	0			0.00E+00							5.52E-04					0.00E+00	1.43E-03																
410.5							0.003594	0			0.00E+00							5.44E-04					0.00E+00	1.41E-03																
415.5							0.003567	0			0.00E+00							5.35E-04					0.00E+00	1.46E-03																
420.5							0.003686	0			0.00E+00							5.52E-04					0.00E+00	1.40E-03																
425.5							0.003676	0			0.00E+00							5.45E-04					0.00E+00	1.43E-03																
430.5							0.00361	0			0.00E+00							5.46E-04					0.00E+00	1.44E-03																
435.5							0.003625	0			0							0.0005292					0	0.0014389																
440.5							0.003604	0			0.00E+00							5.45E-04					0.00E+00	1.43E-03																
445.5							0.003625	0			0.00E+00							5.38E-04					0.00E+00	1.45E-03																
450.5							0.003643	0			0.00E+00							5.36E-04					0.00E+00	1.42E-03																
